,apt_code,apt_name,X_Coord,Y_Coord,Count,bjdCode,도시형 생활주택,아파트,연립주택,주상복합,codeHallNm,분양,사택임대,영구국민임대,hoCnt,Priv/Ho,kaptDongCnt,kaptTarea,age,Temp_avg,Temp_min,Temp_max,kaptdaCnt,privArea,pblntfPclnd,Elec,Result
13206,A41574406,김포한강 수정마을2단지,127.2582078,37.0046428,2,4157010400,0,1,0,0,복도식,0,0,1,1250,40.949424,10,103532.71,10,12.71666667,8.758333333,17.19166667,1250,51186.78,2804000,545.7382258,1
13207,A13671211,래미안종암3차,128.8283497,35.92010344,2,1129013500,0,1,0,0,복도식,0,1,0,188,34.60191489,2,15600.4,10,12.71666667,8.758333333,17.19166667,188,6505.16,5096000,802.3277547,4
13209,A41081106,마두강촌마을8단지우방,127.1124792,37.21672322,1,4128510500,0,1,0,0,계단식,1,0,0,766,113.9873629,15,126254,28,12.71666667,8.758333333,17.19166667,766,87314.32,2683000,463.3018692,1
13210,A10027848,래미안 부천중동 아파트,127.297944,37.65538988,1,4119010800,0,1,0,0,계단식,1,0,0,616,74.33176948,7,94234.43,6,12.71666667,8.758333333,17.19166667,616,45788.37,2338000,776.087576,0
13212,A10027816,북한산 푸르지오 아파트,127.5381401,36.90180875,1,1138010200,0,1,0,0,계단식,1,0,0,1230,79.6195122,22,194596.11,6,12.71666667,8.758333333,17.19166667,1230,97932,6841000,762.8741882,4
13216,A47171503,교문일성,126.8267439,37.32258966,2,4131010400,0,1,0,0,계단식,1,0,0,330,83.10666667,2,40138.98,22,12.71666667,8.758333333,17.19166667,330,27425.2,2722000,538.5798463,5
13217,A10027787,가락마을6단지 중흥S-클래스프라디움,127.0995564,37.81635599,2,3611011200,0,1,0,0,계단식,1,0,0,887,59.74630395,14,126338.732,6,12.63333333,7.8,18.24166667,887,52994.9716,1504000,506.6253776,5
13219,A62775008,세경웰러스1차,128.4282492,35.76995999,2,4827010400,0,1,0,0,계단식,0,1,0,240,84.10712,2,27821.557,17,13.975,9.283333333,19.525,240,20185.7088,578700,497.7508312,0
13221,A46971001,가남현진에버빌1,129.0764569,35.18160007,2,4167025023,0,1,0,0,혼합식,1,0,0,1067,54.92145361,13,95418.51,21,12.71666667,8.758333333,17.19166667,1067,58601.191,589400,555.6976223,5
13224,A10027812,유승한내들퍼스트뷰아파트,126.8065251,37.32316079,2,4122025924,0,1,0,0,계단식,1,0,0,386,84.87809016,6,57215.024,6,12.71666667,8.758333333,17.19166667,386,32762.9428,749900,668.9851845,0
13225,A78077809,신한토탈아파트,126.9211089,37.59562603,2,4713036027,0,1,0,0,계단식,1,0,0,904,80.60356195,13,110025,23,13.375,8.508333333,18.88333333,904,72865.62,1136000,440.5933404,1
13228,A46476307,초월롯데캐슬아파트,126.7247799,35.96154792,1,4161025322,0,1,0,0,계단식,1,0,0,398,82.41351759,6,47797.2,17,12.71666667,8.758333333,17.19166667,398,32800.58,1816000,511.0797075,1
13234,A70618001,시지4차태왕하이츠레전드,127.4246882,37.3150919,2,2726011900,0,1,0,0,계단식,1,0,0,402,85.37705274,5,51909.759,17,13.375,8.508333333,18.88333333,402,34321.5752,2524000,557.8539487,1
13235,A10027774,울산 우정혁신 KCC스위첸아파트,128.5898809,34.88274861,2,3111011400,0,1,0,0,계단식,1,0,0,424,84.98,12,66075,6,13.975,9.283333333,19.525,424,36031.52,1351000,597.3873246,1
13237,A46782101,이천유산양우내안애,126.8199077,37.28675486,2,4150033021,0,1,0,0,계단식,1,0,0,276,59.97,3,22170.98,11,12.71666667,8.758333333,17.19166667,276,16551.72,204900,558.457394,4
13240,A10027935,대림쌍용플래티넘S,128.8176779,35.09001936,2,1156013300,1,0,0,1,복도식,1,0,0,291,18.82116838,1,17013.444,8,12.71666667,8.758333333,17.19166667,291,5476.96,5685000,1397.59739,1
13241,A57008005,익산더샵아파트,129.1907802,35.32241268,1,4514011600,0,1,0,0,계단식,1,0,0,648,88.1558642,8,95523.08,7,13.56666667,9.275,18.74166667,648,57125,517700,737.7233406,0
13245,A47272303,별내청학주공1단지,126.6679672,37.52763903,2,4136031021,0,1,0,0,계단식,1,0,0,360,84.83833333,5,45908.79,22,12.71666667,8.758333333,17.19166667,360,30541.8,1143000,507.996991,4
13246,A42002001,중동팰리스카운티,126.9657541,37.55430972,1,4119010800,0,1,0,0,계단식,1,0,0,3090,82.22330307,29,429505.005,12,12.71666667,8.758333333,17.19166667,3090,254070.0065,3275000,628.9867874,4
13250,A13922901,중계현대1차,127.0470015,37.73414792,2,1135010600,0,1,0,0,계단식,1,0,0,211,78.56199052,3,23324.1,28,12.71666667,8.758333333,17.19166667,211,16576.58,3361000,598.2086373,4
13254,A34080312,예산1차세광엔리치타워,128.599788,38.15317572,1,4481025025,0,1,0,0,계단식,1,0,0,465,89.04120129,9,72096.523,15,12.63333333,7.8,18.24166667,465,41404.1586,565200,577.699237,1
13255,A10027798,화성동탄상록리슈빌아파트,127.4325861,36.63968165,1,4159013100,0,1,0,0,계단식,0,1,0,672,67.421875,8,90660.18,6,12.71666667,8.758333333,17.19166667,672,45307.5,5195000,512.8935791,5
13259,A10027810,범지기마을1단지,126.5600684,33.2598972,2,3611011300,0,1,0,0,계단식,1,0,0,818,73.86584377,12,113901.349,6,12.63333333,7.8,18.24166667,818,60422.2602,1460000,595.086657,0
13260,A10027793,명동삼한사랑채,127.3085036,36.4989152,2,4833011500,0,1,0,0,혼합식,1,0,0,999,74.10401502,13,141283.724,6,13.975,9.283333333,19.525,999,74029.911,406800,606.4791309,0
13261,A10027834,창원마린푸르지오1단지,127.1943207,37.72825251,1,4812914400,0,1,0,0,계단식,1,0,0,1822,82.36049627,18,282428.239,6,13.975,9.283333333,19.525,1822,150060.8242,1250000,622.0266726,0
13262,A10027928,동탄2신도시 센트럴푸르지오,127.0442247,37.05300537,1,4159013000,0,1,0,0,계단식,1,0,0,1348,68.08606773,11,168541.99,6,12.71666667,8.758333333,17.19166667,1348,91780.0193,2164000,691.2670506,1
13263,A40781713,뉴서울1차아파트,128.6529734,34.86684547,2,2824510300,0,1,0,0,혼합식,1,0,0,791,39.37107459,7,43625.45,33,12.71666667,8.758333333,17.19166667,791,31142.52,1762000,180.5282376,6
13264,A10027890,동탄역롯데캐슬알바트로스아파트,127.0327462,37.57794162,1,4159013000,0,1,0,0,계단식,1,0,0,1416,109.1573428,16,277688.744,6,12.71666667,8.758333333,17.19166667,1416,154566.7974,2039000,731.1526757,0
13267,A73079806,구미봉곡뜨란채1단지,127.9421746,36.98597244,2,4719010400,0,1,0,0,계단식,1,0,0,918,55.48779956,14,74401.983,18,13.375,8.508333333,18.88333333,918,50937.8,833300,492.5563792,4
13270,A10027964,서봉마을 모아엘가아파트,128.9767135,37.13782939,2,4159025926,0,1,0,0,계단식,1,0,0,496,81.2971879,6,75120.1592,6,12.71666667,8.758333333,17.19166667,496,40323.4052,1080000,643.9498133,0
13272,A10027813,한신아파트,127.4794057,37.48761384,1,4521010200,0,1,0,0,복도식,1,0,0,170,82.20652941,2,18122,31,13.56666667,9.275,18.74166667,170,13975.11,139300,74.79964976,4
13274,A10027755,래미안프레비뉴,127.3060684,36.37399758,2,1156013200,0,1,0,0,혼합식,1,0,0,949,72.56149631,12,140645.79,6,12.71666667,8.758333333,17.19166667,949,68860.86,5630000,739.8754653,0
13275,A10027872,금사삼한사랑채,127.1043939,37.00999505,2,2641011100,0,1,0,0,계단식,1,0,0,264,50.57036364,2,25266.0412,6,13.975,9.283333333,19.525,264,13350.576,1018000,719.2091687,5
13283,A10027957,구래역화성파크드림아파트,126.7153989,37.40209019,2,4157010900,0,1,0,0,계단식,1,0,0,820,78.99264634,7,121792.56,6,12.71666667,8.758333333,17.19166667,820,64773.97,2290000,564.1283451,0
13285,A42973901,새재마을 청구아파트,126.8000805,35.15931521,2,4139012900,0,1,0,0,계단식,1,0,0,478,74.17493724,7,57049.265,20,12.71666667,8.758333333,17.19166667,478,35455.62,1670000,478.17955,4
13287,A10027943,별내아이파크2차아파트,127.0730804,35.87137392,1,4136011100,0,1,0,0,계단식,1,0,0,1083,80.53177285,9,162538.86,6,12.71666667,8.758333333,17.19166667,1083,87215.91,2495000,673.9411231,1
13289,A10027862,금산대원칸타빌아파트,126.922733,37.59167271,2,4471025025,0,1,0,0,계단식,1,0,0,563,76.65769094,7,74748.8,6,12.63333333,7.8,18.24166667,563,43158.28,295000,633.8728242,5
13290,A10027930,송도더샵마스터뷰 3단지,126.8135792,37.57718114,2,2818510600,0,1,0,0,계단식,1,0,0,478,95.91165272,5,92597.01,6,12.71666667,8.758333333,17.19166667,478,45845.77,2438000,908.5564183,6
13294,A44174611,수원호매실휴먼시아5단지,126.8615229,35.21325506,1,4111313400,0,1,0,0,계단식,0,1,0,1318,82.7348786,25,202739.37,10,12.71666667,8.758333333,17.19166667,1318,109044.57,2596000,707.9396602,4
13298,A10027988,화성향남서봉마을 사랑으로 부영3단지,126.9807198,35.95346141,2,4159025924,0,1,0,0,계단식,1,0,0,1122,83.08896408,12,169460.639,6,12.71666667,8.758333333,17.19166667,1122,93225.8177,1123000,416.9172871,3
13302,A10027765,영무예다음1차아파트,126.7855624,37.48521314,1,4375025325,0,1,0,0,계단식,0,1,0,691,82.6096877,8,106495.031,6,12.18333333,7.125,17.86666667,691,57083.2942,479000,646.5258301,0
13307,A13312101,성수두산위브,126.697878,35.98774836,1,1120011500,0,1,0,0,계단식,1,0,0,157,107.9565605,3,27670.71,15,12.71666667,8.758333333,17.19166667,157,16949.18,8500000,658.2067294,4
13309,A10027788,LH천년나무7단지,127.9765969,37.32128761,1,4413310800,0,1,0,0,계단식,0,1,0,491,57.6601222,5,56745.1196,6,12.63333333,7.8,18.24166667,491,28311.12,2118000,783.3511767,4
13310,A61288603,래미안해운대,127.2570966,36.4899317,1,2635010600,0,1,0,0,계단식,1,0,0,745,88.65974497,7,127868.1664,7,13.975,9.283333333,19.525,745,66051.51,2457000,760.4654269,1
13311,A10027824,양학산KCC스위첸,126.77061,37.688449,1,4711311700,0,1,0,0,계단식,1,0,0,585,82.38484855,11,82562.07,6,13.375,8.508333333,18.88333333,585,48195.1364,615800,648.7861432,0
13312,A60476101,가락타운1단지아파트,126.6804932,36.65849969,1,2638010300,0,1,0,0,계단식,1,0,0,1746,84.33378007,18,195663.88,29,13.975,9.283333333,19.525,1746,147246.78,1463000,440.7097691,5
13313,A15807306,신정e-편한세상,128.9921,35.31197814,2,1147010100,0,1,0,0,계단식,1,0,0,391,89.38848082,6,63170.55,17,12.71666667,8.758333333,17.19166667,391,34950.896,3988000,517.1699175,1
13314,A70204003,대현휴먼시아2단지,127.8299134,36.98949343,2,2723011000,0,1,0,0,계단식,1,0,0,751,79.22199734,8,104573.61,11,13.375,8.508333333,18.88333333,751,59495.72,1802000,605.4780915,1
13315,A30680801,비래동삼호아파트,128.9916643,35.30795734,1,3023011000,0,1,0,0,계단식,1,0,0,220,76.76454545,2,21479.59,32,12.18333333,7.125,17.86666667,220,16888.2,1368000,453.2841718,4
13316,A10027763,가락마을 22단지 아파트,128.995791,35.31251474,2,3611011200,0,1,0,0,계단식,1,0,0,440,89.48004909,7,79905.96,6,12.63333333,7.8,18.24166667,440,39371.2216,1473000,664.0693745,0
